Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR011625:A2M_N_BRD	5	2.325581395	1.01E-05	"P0C0L5, P0C0L4, Q6YHK3"	214	14	20667	34.49098798	0.009443083	7.91E-04	7.49E-04
INTERPRO	IPR041555:MG3	5	2.325581395	1.01E-05	"P0C0L5, P0C0L4, Q6YHK3"	214	14	20667	34.49098798	0.009443083	7.91E-04	7.49E-04
UP_KW_LIGAND	KW-0067~ATP-binding	41	19.06976744	1.13E-05	"Q14204, Q14643, P26640, P07900, P14618, O43896, P52790, Q9Y6K5, O43776, P35579, Q9H223, Q9P2R7, Q9NUU7, P63267, Q00536, P63261, P25705, P11908, P22314, Q8WZ42, P35749, P53396, P60709, Q15746, P22392, P68133, P68032, P19367, Q5VST9, P11498, O95340, Q99832, Q6PIF6, Q9NZN4, Q9UKX2, P49368, P05023, Q14683, P06576"	102	1446	6946	1.930857267	3.26E-04	1.63E-04	1.35E-04
UP_SEQ_FEATURE	CARBOHYD:O-linked (GalNAc...) threonine	10	4.651162791	1.19E-05	"P0C0L5, P02671, P0C0L4, P02790, P00747, P19827, P98160, P02751"	209	138	20502	7.108383607	0.020199609	0.001700524	0.001677785
INTERPRO	IPR009048:A-macroglobulin_rcpt-bd	5	2.325581395	1.37E-05	"P0C0L5, P0C0L4, Q6YHK3"	214	15	20667	32.19158879	0.012751762	8.02E-04	7.60E-04
INTERPRO	IPR001599:Macroglobln_a2	5	2.325581395	1.37E-05	"P0C0L5, P0C0L4, Q6YHK3"	214	15	20667	32.19158879	0.012751762	8.02E-04	7.60E-04
INTERPRO	IPR036595:A-macroglobulin_rcpt-bd_sf	5	2.325581395	1.37E-05	"P0C0L5, P0C0L4, Q6YHK3"	214	15	20667	32.19158879	0.012751762	8.02E-04	7.60E-04
INTERPRO	IPR011626:Alpha-macroglobulin_TED	5	2.325581395	1.37E-05	"P0C0L5, P0C0L4, Q6YHK3"	214	15	20667	32.19158879	0.012751762	8.02E-04	7.60E-04
KEGG_PATHWAY	hsa00020:Citrate cycle (TCA cycle)	7	3.255813953	1.40E-05	"P08559, P53396, P31040, P11177, Q96I99, P11498, Q9P2R7"	163	30	8865	12.69018405	0.003581477	3.99E-04	3.43E-04
SMART	SM01419:Thiol-ester_cl	5	2.325581395	1.46E-05	"P0C0L5, P0C0L4, Q6YHK3"	133	13	10680	30.88490457	0.002015886	6.30E-04	5.89E-04
INTERPRO	IPR050473:A2M/Complement_sys	5	2.325581395	1.81E-05	"P0C0L5, P0C0L4, Q6YHK3"	214	16	20667	30.17961449	0.016830478	9.98E-04	9.46E-04
UP_SEQ_FEATURE	REGION:Hexokinase large subdomain 1	4	1.860465116	2.01E-05	"P52790, P19367"	209	6	20502	65.39712919	0.034028135	0.001923346	0.001897627
UP_SEQ_FEATURE	REGION:Hexokinase small subdomain 1	4	1.860465116	2.01E-05	"P52790, P19367"	209	6	20502	65.39712919	0.034028135	0.001923346	0.001897627
UP_SEQ_FEATURE	REGION:Hexokinase large subdomain 2	4	1.860465116	2.01E-05	"P52790, P19367"	209	6	20502	65.39712919	0.034028135	0.001923346	0.001897627
UP_SEQ_FEATURE	REGION:Hexokinase small subdomain 2	4	1.860465116	2.01E-05	"P52790, P19367"	209	6	20502	65.39712919	0.034028135	0.001923346	0.001897627
UP_SEQ_FEATURE	DOMAIN:Hexokinase 2	4	1.860465116	2.01E-05	"P52790, P19367"	209	6	20502	65.39712919	0.034028135	0.001923346	0.001897627
UP_SEQ_FEATURE	DOMAIN:Hexokinase 1	4	1.860465116	2.01E-05	"P52790, P19367"	209	6	20502	65.39712919	0.034028135	0.001923346	0.001897627
SMART	SM01359:A2M_N_2	5	2.325581395	2.03E-05	"P0C0L5, P0C0L4, Q6YHK3"	133	14	10680	28.67883996	0.002794169	6.30E-04	5.89E-04
INTERPRO	IPR001840:Anaphylatoxn_comp_syst_dom	4	1.860465116	2.11E-05	"P0C0L5, P0C0L4"	214	6	20667	64.38317757	0.019577298	0.001040593	9.86E-04
INTERPRO	IPR018081:Anaphylatoxin_comp_syst	4	1.860465116	2.11E-05	"P0C0L5, P0C0L4"	214	6	20667	64.38317757	0.019577298	0.001040593	9.86E-04
KEGG_PATHWAY	hsa05415:Diabetic cardiomyopathy	15	6.976744186	2.18E-05	"P02452, P31930, P09669, P08559, P36542, P11177, P25705, P15153, P31040, P63000, P08123, P49821, P22695, O14548, P06576"	163	205	8865	3.979500224	0.005563011	5.58E-04	4.79E-04
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	94	43.72093023	2.36E-05	"Q14204, Q14764, Q14643, P23396, Q9BUT1, P07900, P52790, Q96EP5, Q9Y6K5, Q6NZI2, P18124, P35579, Q9NUU7, P63244, Q15181, P39023, P63000, Q15020, Q8WUM4, P07437, Q14258, Q9Y678, Q9UM07, Q8TB72, P60709, Q15746, P22392, Q9NRX4, P68032, Q5VST9, Q99832, P19338, P09382, P05062, P49327, Q6PIF6, P49368, P06396, P60866, A6NHL2, P21333, P62249, O15020, Q13813, P14618, O43896, O75369, P11940, Q9BPX5, O43776, P50995, P42766, O00291, P63267, Q00536, P63261, P15153, P08263, Q93088, P40429, P00325, Q4G0P3, O14964, P62851, P22314, Q9BQE5, Q8WZ42, Q9Y490, P50440, Q13303, P54687, P53396, P09917, P08708, P50281, P68133, P17661, Q9Y2J8, P19367, P11474, P68371, P34896, P17655, O14818, P08311, P04350, P04075, Q9NZN4, Q9UKX2, P61978, Q15256, Q9ULV4"	201	5827	17932	1.439181303	0.001035799	5.18E-04	4.48E-04
GOTERM_MF_DIRECT	GO:0004396~hexokinase activity	4	1.860465116	2.44E-05	"P52790, P19367"	209	6	19208	61.26953748	0.012121194	0.001355012	0.001273548
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	9	4.186046512	2.73E-05	"P08559, P14618, P05062, P52790, P00325, P09972, P04075, P19367, P11177"	163	67	8865	7.305649666	0.006967447	6.36E-04	5.46E-04
SMART	SM01361:A2M_recep	5	2.325581395	2.74E-05	"P0C0L5, P0C0L4, Q6YHK3"	133	15	10680	26.76691729	0.003771969	6.30E-04	5.89E-04
SMART	SM01360:A2M	5	2.325581395	2.74E-05	"P0C0L5, P0C0L4, Q6YHK3"	133	15	10680	26.76691729	0.003771969	6.30E-04	5.89E-04
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	13	6.046511628	2.79E-05	"P23396, P07900, P14618, P52272, P11940, Q96EP5, P18124, P19338, Q9NUU7, P42766, P40429, P61978, P05455"	209	260	19208	4.595215311	0.013824713	0.001392097	0.001308404
INTERPRO	IPR004001:Actin_CS	5	2.325581395	3.00E-05	"P63267, P63261, P60709, P68133, P68032"	214	18	20667	26.82632399	0.027689573	0.001403987	0.001330566
UP_KW_PTM	KW-0882~Thioester bond	5	2.325581395	3.10E-05	"P0C0L5, P0C0L4, Q6YHK3"	197	14	14268	25.86656998	7.45E-04	1.11E-04	7.54E-05
GOTERM_MF_DIRECT	GO:0002020~protease binding	9	4.186046512	3.20E-05	"P02452, P05556, P25705, P00747, P08123, P01008, P08697, Q8WZ42, P02751"	209	113	19208	7.319812	0.015823301	0.001449961	0.001362789
KEGG_PATHWAY	hsa04145:Phagosome	13	6.046511628	3.23E-05	"P07437, P05556, Q14204, P21283, P60709, P68371, P63261, P01903, P15153, P63000, P04350, O14964, Q9UBG0, A6NHL2"	163	159	8865	4.446695219	0.008238115	6.89E-04	5.92E-04
GOTERM_BP_DIRECT	GO:0006754~ATP biosynthetic process	5	2.325581395	3.48E-05	"P25705, Q9UJS0, P04075, P36542, P06576"	209	18	19416	25.80542265	0.045037142	0.005120225	0.00497327
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	39	18.13953488	3.56E-05	"P02452, P53365, Q14764, P07900, Q10587, O75369, P52790, Q6NZI2, P18124, P35579, P63244, O60701, P63261, P08123, Q9UJS0, P11908, Q8WZ42, P07910, Q16836, Q9UL46, P04424, Q9UM07, P60709, P22392, P17661, P54868, P19367, P53999, P34896, P11498, Q99832, P19338, O14818, P05062, P01008, P04075, Q9NZN4, P61978, P02751"	209	1777	19208	2.01703317	0.017616101	0.001481066	0.001392024
KEGG_PATHWAY	hsa05034:Alcoholism	14	6.511627907	3.80E-05	P62805	163	188	8865	4.050058739	0.009682916	7.48E-04	6.43E-04
GOTERM_BP_DIRECT	GO:0019318~hexose metabolic process	4	1.860465116	4.11E-05	"P52790, P19367"	209	7	19416	53.08544087	0.052952944	0.005440538	0.00528439
UP_SEQ_FEATURE	REGION:Actin-binding	7	3.255813953	4.26E-05	"P35749, O15020, O75369, Q6PIF6, Q9UKX2, P35579, P21333"	209	63	20502	10.89952153	0.070637161	0.003855499	0.003803943
KEGG_PATHWAY	hsa05020:Prion disease	17	7.906976744	4.63E-05	"P07437, P31930, P09669, Q14643, P36542, P68371, P25705, P15153, O14818, P31040, P63000, P49821, P22695, P04350, A6NHL2, O14548, P06576"	163	278	8865	3.325793353	0.011775343	8.46E-04	7.27E-04
INTERPRO	IPR020902:Actin/actin-like_CS	5	2.325581395	4.67E-05	"P63267, P63261, P60709, P68133, P68032"	214	20	20667	24.14369159	0.042804045	0.002019268	0.001913672
GOTERM_CC_DIRECT	GO:0005840~ribosome	10	4.651162791	5.05E-05	"P63244, P23396, P08708, P39023, P40429, Q9Y6X1, P18124, P62851, P60866, P62249"	214	163	20666	5.924545611	0.019535719	9.39E-04	7.88E-04
UP_SEQ_FEATURE	DOMAIN:Hexokinase N-terminal	4	1.860465116	5.55E-05	"P52790, P19367"	209	8	20502	49.04784689	0.09107524	0.004340469	0.004282427
UP_SEQ_FEATURE	DOMAIN:Anaphylatoxin-like	4	1.860465116	5.55E-05	"P0C0L5, P0C0L4"	209	8	20502	49.04784689	0.09107524	0.004340469	0.004282427
UP_SEQ_FEATURE	DOMAIN:Hexokinase C-terminal	4	1.860465116	5.55E-05	"P52790, P19367"	209	8	20502	49.04784689	0.09107524	0.004340469	0.004282427
INTERPRO	IPR008930:Terpenoid_cyclase/PrenylTrfase	5	2.325581395	5.72E-05	"P0C0L5, P0C0L4, Q6YHK3"	214	21	20667	22.99399199	0.052194271	0.002019268	0.001913672
INTERPRO	IPR000020:Anaphylatoxin/fibulin	4	1.860465116	5.82E-05	"P0C0L5, P0C0L4"	214	8	20667	48.28738318	0.053062168	0.002019268	0.001913672
INTERPRO	IPR001312:Hexokinase	4	1.860465116	5.82E-05	"P52790, P19367"	214	8	20667	48.28738318	0.053062168	0.002019268	0.001913672
INTERPRO	IPR019807:Hexokinase_BS	4	1.860465116	5.82E-05	"P52790, P19367"	214	8	20667	48.28738318	0.053062168	0.002019268	0.001913672
INTERPRO	IPR022672:Hexokinase_N	4	1.860465116	5.82E-05	"P52790, P19367"	214	8	20667	48.28738318	0.053062168	0.002019268	0.001913672
INTERPRO	IPR022673:Hexokinase_C	4	1.860465116	5.82E-05	"P52790, P19367"	214	8	20667	48.28738318	0.053062168	0.002019268	0.001913672
GOTERM_BP_DIRECT	GO:2000427~positive regulation of apoptotic cell clearance	4	1.860465116	6.52E-05	"P0C0L5, P0C0L4"	209	8	19416	46.44976077	0.082739127	0.006990082	0.00678946
GOTERM_BP_DIRECT	GO:0061621~canonical glycolysis	5	2.325581395	6.64E-05	"P14618, P52790, P19367"	209	21	19416	22.1189337	0.084138695	0.006990082	0.00678946
GOTERM_MF_DIRECT	GO:0004340~glucokinase activity	4	1.860465116	6.73E-05	"P52790, P19367"	209	8	19208	45.95215311	0.033045491	0.002400193	0.002255892
GOTERM_MF_DIRECT	GO:0008865~fructokinase activity	4	1.860465116	6.73E-05	"P52790, P19367"	209	8	19208	45.95215311	0.033045491	0.002400193	0.002255892
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	7	3.255813953	6.86E-05	"P08559, P52790, Q9Y6X1, P19367, P11177"	209	65	19416	10.00456386	0.08686741	0.006990082	0.00678946
GOTERM_MF_DIRECT	GO:0003779~actin binding	14	6.511627907	7.78E-05	"P05556, O15020, Q13813, O75369, Q15746, P19367, P35579, P19237, Q6PIF6, P04075, P48059, Q9UKX2, P06396, P07237"	209	335	19208	3.840776976	0.038059736	0.002586761	0.002431244
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	6	2.790697674	8.69E-05	"P63244, P23396, P08708, P62851, P60866, P62249"	214	44	20666	13.16864911	0.033406371	0.001544347	0.001295514
UP_KW_MOLECULAR_FUNCTION	KW-0009~Actin-binding	14	6.511627907	9.20E-05	"P35749, O15020, Q13813, O75369, Q15746, Q9BPX5, P35579, P19237, O00291, Q6PIF6, Q9UKX2, P06396, Q9ULV4, P21333"	156	285	11859	3.734278003	0.005227973	0.002620723	0.002160947
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	18	8.372093023	9.62E-05	"P07437, Q13303, Q14764, Q13813, P60709, P68371, P63267, O00291, P63261, P15153, P63000, Q6PIF6, P09972, P49368, P06396, P07237, Q9Y490"	214	572	20666	3.038919025	0.036918194	0.00163544	0.001371929
SMART	SM00104:ANATO	4	1.860465116	9.88E-05	"P0C0L5, P0C0L4"	133	8	10680	40.15037594	0.013538903	0.001947245	0.001820251
GOTERM_CC_DIRECT	GO:0005884~actin filament	8	3.720930233	1.02E-04	"P63267, P63261, P15153, P60709, P63000, P68133, P68032, P21333"	214	104	20666	7.428468728	0.039131013	0.001663132	0.001395159
GOTERM_MF_DIRECT	GO:0004866~endopeptidase inhibitor activity	6	2.790697674	1.09E-04	"P0C0L5, P0C0L4, Q6YHK3, P08697"	209	44	19208	12.53240539	0.05309001	0.003409266	0.0032043
KEGG_PATHWAY	hsa05171:Coronavirus disease - COVID-19	15	6.976744186	1.12E-04	"P02671, P23396, P08708, Q9Y6K5, P18124, P0C0L5, P42766, P0C0L4, P39023, P40429, P62851, P60866, P62249"	163	238	8865	3.427720782	0.028153634	0.00190373	0.001636018
GOTERM_BP_DIRECT	GO:1902600~proton transmembrane transport	10	4.651162791	1.21E-04	"P31930, P25705, P21283, Q00325, P49821, Q9UJS0, P36542, P05023, O14548, P06576"	209	176	19416	5.278381905	0.148404249	0.01138348	0.011056764
KEGG_PATHWAY	hsa05012:Parkinson disease	16	7.441860465	1.25E-04	"P07437, P31930, P09669, Q14643, P36542, P68371, P25705, O14818, P31040, P49821, P22695, P04350, A6NHL2, P22314, O14548, P06576"	163	271	8865	3.211011251	0.031500202	0.002000313	0.001719019
GOTERM_BP_DIRECT	GO:1900026~positive regulation of substrate adhesion-dependent cell spreading	6	2.790697674	1.29E-04	"P02671, P15153, P63000, P48059, P07237, P21333"	209	46	19416	12.1173289	0.156978831	0.01138348	0.011056764
GOTERM_CC_DIRECT	GO:0015935~small ribosomal subunit	5	2.325581395	1.37E-04	"P63244, P23396, P62851, P60866, P62249"	214	26	20666	18.57117182	0.052261264	0.002146909	0.001800988
KEGG_PATHWAY	hsa05014:Amyotrophic lateral sclerosis	19	8.837209302	1.41E-04	"P07437, P31930, P09669, P60709, P57740, P36542, P68371, P50995, P63261, P25705, P15153, O14818, P31040, P63000, P49821, P22695, P04350, A6NHL2, O14548, P06576"	163	371	8865	2.78529261	0.035523476	0.002127484	0.001828307
UP_KW_BIOLOGICAL_PROCESS	KW-0816~Tricarboxylic acid cycle	5	2.325581395	1.57E-04	"P08559, P31040, P11177, Q96I99, Q9P2R7"	119	27	11434	17.79333956	0.013606113	0.006849223	0.00669177
GOTERM_CC_DIRECT	GO:0005739~mitochondrion	35	16.27906977	1.59E-04	"P31930, P09669, P08559, P07900, P14618, P13804, P52790, P36542, Q6NZI2, Q96I99, Q9P2R7, P63244, P25705, P36551, P31040, P22695, Q9UJS0, Q15388, P22314, O14548, P50440, P54687, Q16836, P54868, P19367, P11177, P34896, P11498, Q00325, Q56VL3, P49821, Q5SXM8, P06576"	214	1711	20666	1.975425641	0.060322761	0.002392841	0.002007294
KEGG_PATHWAY	hsa05016:Huntington disease	17	7.906976744	1.73E-04	"P07437, P31930, P09669, Q14643, P30876, P36542, P68371, O00291, P25705, O14818, P31040, P49821, P22695, P04350, A6NHL2, O14548, P06576"	163	311	8865	2.972895666	0.043411427	0.002465447	0.002118744
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	11	5.11627907	1.82E-04	"O15020, P53365, Q13813, P15153, P63000, O75369, Q9NRX4, P22105, P35579, Q9Y490, P21333"	209	228	19416	4.48199446	0.21365349	0.014995986	0.014565588
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	6	2.790697674	1.93E-04	"P02671, P63261, P60709, P35579, Q9Y490, P21333"	209	50	19416	11.14794258	0.225049646	0.014995986	0.014565588
GOTERM_CC_DIRECT	GO:0045202~synapse	17	7.906976744	1.93E-04	"Q86UW8, Q13303, P05556, P08708, P60709, P52272, Q15746, P13611, P0C0L5, P0C0L4, P63261, P40429, P60866, Q9ULV4, P62249"	214	549	20666	2.990330763	0.072795318	0.002799023	0.00234803
GOTERM_MF_DIRECT	GO:0001849~complement component C1q complex binding	4	1.860465116	1.94E-04	"P0C0L5, P0C0L4"	209	11	19208	33.41974772	0.092140284	0.00568565	0.005343827
KEGG_PATHWAY	hsa00190:Oxidative phosphorylation	11	5.11627907	2.09E-04	"P31930, P09669, P25705, P21283, Q15181, P31040, P49821, P22695, P36542, O14548, P06576"	163	138	8865	4.335156042	0.052055297	0.002813344	0.002417717
UP_KW_MOLECULAR_FUNCTION	KW-0687~Ribonucleoprotein	14	6.511627907	2.48E-04	"P07910, Q14764, P23396, P08708, P52272, P18124, P42766, P63244, P39023, P40429, P62851, P61978, P60866, P62249"	156	315	11859	3.378632479	0.014030759	0.004709456	0.003883236
GOTERM_BP_DIRECT	GO:0051156~glucose 6-phosphate metabolic process	4	1.860465116	2.48E-04	"P52790, P19367"	209	12	19416	30.96650718	0.280160476	0.018260343	0.017736254
GOTERM_BP_DIRECT	GO:0014850~response to muscle activity	5	2.325581395	2.82E-04	"P05556, P25705, Q15063, Q15388, P02751"	209	30	19416	15.48325359	0.311492294	0.019640851	0.019077141
INTERPRO	IPR040839:MG4	4	1.860465116	2.86E-04	"P0C0L5, P0C0L4"	214	13	20667	29.71531272	0.235141566	0.009521698	0.009023765
UP_KW_PTM	KW-0558~Oxidation	6	2.790697674	2.93E-04	"P63267, P63261, P60709, P68133, P68032, P02751"	197	43	14268	10.10600874	0.007004416	9.15E-04	6.22E-04
UP_SEQ_FEATURE	ACT_SITE:Schiff-base intermediate with dihydroxyacetone-P	3	1.395348837	3.05E-04	"P05062, P09972, P04075"	209	3	20502	98.09569378	0.408516071	0.021001625	0.020720789
UP_SEQ_FEATURE	"SITE:Necessary for preference for fructose 1,6-bisphosphate over fructose 1-phosphate"	3	1.395348837	3.05E-04	"P05062, P09972, P04075"	209	3	20502	98.09569378	0.408516071	0.021001625	0.020720789
UP_SEQ_FEATURE	MUTAGEN:C->W: Abolishes in vitro prenylation.	3	1.395348837	3.05E-04	"P15153, P63000"	209	3	20502	98.09569378	0.408516071	0.021001625	0.020720789
INTERPRO	IPR017866:Succ-CoA_synthase_bsu_CS	3	1.395348837	3.15E-04	"P53396, Q96I99, Q9P2R7"	214	3	20667	96.57476636	0.255631551	0.009521698	0.009023765
INTERPRO	IPR029768:Aldolase_I_AS	3	1.395348837	3.15E-04	"P05062, P09972, P04075"	214	3	20667	96.57476636	0.255631551	0.009521698	0.009023765
INTERPRO	IPR000741:FBA_I	3	1.395348837	3.15E-04	"P05062, P09972, P04075"	214	3	20667	96.57476636	0.255631551	0.009521698	0.009023765
GOTERM_CC_DIRECT	GO:0005903~brush border	6	2.790697674	3.26E-04	"P60709, O75369, Q6PIF6, P11168, P35579, P21333"	214	58	20666	9.990009668	0.119766284	0.00455525	0.003821284
KEGG_PATHWAY	hsa05130:Pathogenic Escherichia coli infection	13	6.046511628	3.33E-04	"P07437, P05556, P35749, P23396, P60709, Q9BPX5, P68371, P35579, P19338, P63261, P15153, P63000, P04350, A6NHL2"	163	203	8865	3.482879507	0.081790375	0.004265767	0.003665894
GOTERM_BP_DIRECT	GO:0060753~regulation of mast cell chemotaxis	3	1.395348837	3.40E-04	"P15153, P63000"	209	3	19416	92.89952153	0.362718197	0.022523334	0.021876894
GOTERM_MF_DIRECT	GO:0008092~cytoskeletal protein binding	6	2.790697674	3.46E-04	"P17655, Q13813, P05062, P09972, P04075, P17661"	209	56	19208	9.846889952	0.158648223	0.009129429	0.008580565
GOTERM_MF_DIRECT	GO:0004332~fructose-bisphosphate aldolase activity	3	1.395348837	3.48E-04	"P05062, P09972, P04075"	209	3	19208	91.90430622	0.159273853	0.009129429	0.008580565
GOTERM_MF_DIRECT	GO:0005178~integrin binding	9	4.186046512	3.90E-04	"P05556, P50281, P56199, P98160, P22105, P35579, P07237, P02751, Q9Y490"	209	162	19208	5.10579479	0.176861563	0.009729646	0.009144698
GOTERM_BP_DIRECT	GO:0006002~fructose 6-phosphate metabolic process	4	1.860465116	4.04E-04	"P52790, P19367"	209	14	19416	26.54272044	0.414561791	0.025489829	0.024758247
INTERPRO	IPR004000:Actin	5	2.325581395	4.47E-04	"P63267, P63261, P60709, P68133, P68032"	214	35	20667	13.79639519	0.342280935	0.013090117	0.012405575
GOTERM_MF_DIRECT	GO:0005536~D-glucose binding	4	1.860465116	5.17E-04	"P52790, P19367"	209	15	19208	24.50781499	0.22756662	0.01229251	0.011553482
UP_SEQ_FEATURE	DOMAIN:ATP-grasp	4	1.860465116	5.23E-04	"P53396, Q96I99, P11498, Q9P2R7"	209	16	20502	24.52392344	0.593243126	0.034588633	0.03412611
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	8	3.720930233	5.57E-04	"Q86UW8, P02452, Q8TB72, P50281, P08123, P51888, P13611, Q9Y6X1"	209	132	19416	5.630274032	0.521939709	0.033167323	0.03221539
UP_KW_CELLULAR_COMPONENT	KW-0206~Cytoskeleton	31	14.41860465	5.74E-04	"Q14204, O15020, P23396, Q13813, O43896, O75369, P52790, Q9BPX5, P35579, P50995, P63267, P63261, P15153, Q4G0P3, Q8WUM4, Q9Y490, P07437, Q13303, P60709, Q15746, P68133, P68032, P19367, P68371, P05062, Q6PIF6, P04350, P06396, A6NHL2, Q9ULV4, P21333"	201	1429	17932	1.93536168	0.024961217	0.006545775	0.005653169
GOTERM_BP_DIRECT	GO:0006099~tricarboxylic acid cycle	5	2.325581395	5.76E-04	"P08559, P31040, P11177, Q96I99, Q9P2R7"	209	36	19416	12.90271132	0.533766302	0.033167323	0.03221539
GOTERM_BP_DIRECT	GO:0030031~cell projection assembly	4	1.860465116	6.12E-04	"P15153, P63000, P06396"	209	16	19416	23.22488038	0.555518528	0.033774945	0.032805573
INTERPRO	IPR005811:SUCC_ACL_C	3	1.395348837	6.26E-04	"P53396, Q96I99, Q9P2R7"	214	4	20667	72.43107477	0.443736745	0.017245003	0.016343183
INTERPRO	IPR016102:Succinyl-CoA_synth-like	3	1.395348837	6.26E-04	"P53396, Q96I99, Q9P2R7"	214	4	20667	72.43107477	0.443736745	0.017245003	0.016343183
UP_KW_CELLULAR_COMPONENT	KW-0999~Mitochondrion inner membrane	13	6.046511628	6.27E-04	"P50440, P31930, P09669, P23396, P36542, P25705, Q00325, P31040, P49821, Q9UJS0, P22695, O14548, P06576"	201	353	17932	3.285498851	0.027206302	0.006545775	0.005653169
GOTERM_CC_DIRECT	GO:0010494~cytoplasmic stress granule	7	3.255813953	6.28E-04	"Q9NUU7, Q14258, Q8TB72, P11940, P08311, P61978, P05455"	214	101	20666	6.692976774	0.217687294	0.008462886	0.0070993
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	10	4.651162791	6.38E-04	"P07437, Q14643, P53365, P00747, P52272, Q9NZN4, P11474, P61978, O14964, P35579"	209	218	19208	4.215793863	0.272849268	0.014478172	0.013607741
UP_KW_DISEASE	KW-0991~Intellectual disability	31	14.41860465	6.57E-04	"P07910, Q14204, Q14643, P26640, Q13813, P62805, P60709, P57740, O43776, P19367, P63261, P15153, P63000, Q8WUM4, P05023, P61978, Q14683"	104	783	4820	1.834905197	0.033577557	0.034143015	0.034143015
GOTERM_BP_DIRECT	GO:1902622~regulation of neutrophil migration	3	1.395348837	6.76E-04	"P15153, P63000"	209	4	19416	69.67464115	0.59133846	0.035782626	0.034755632
GOTERM_CC_DIRECT	GO:0031093~platelet alpha granule lumen	6	2.790697674	6.83E-04	"P02671, P04217, P00747, P04075, P08697, P02751"	214	68	20666	8.520890599	0.23439472	0.008899911	0.00746591
SMART	SM00268:ACTIN	5	2.325581395	6.91E-04	"P63267, P63261, P60709, P68133, P68032"	133	33	10680	12.16678059	0.090978784	0.011919236	0.011141894
GOTERM_MF_DIRECT	GO:0000146~microfilament motor activity	5	2.325581395	7.39E-04	"P35749, Q6PIF6, P68032, Q9UKX2, P35579"	209	38	19208	12.09267187	0.308510984	0.016033551	0.01506961
UP_KW_CELLULAR_COMPONENT	KW-0158~Chromosome	18	8.372093023	7.44E-04	"P07305, P62805, Q5SSJ5, P57740, Q14683"	201	632	17932	2.54090308	0.032210865	0.006545775	0.005653169
UP_KW_MOLECULAR_FUNCTION	KW-0021~Allosteric enzyme	6	2.790697674	7.98E-04	"O60701, P14618, P52790, P19367"	156	56	11859	8.144917582	0.044501854	0.011376071	0.009380269
GOTERM_CC_DIRECT	GO:0042383~sarcolemma	7	3.255813953	8.93E-04	"Q8IVF2, P05556, P17661, P05023, Q5VST9, P12111, Q9ULV4"	214	108	20666	6.259172724	0.294840251	0.011263707	0.009448838
UP_KW_PTM	KW-0832~Ubl conjugation	57	26.51162791	9.09E-04	"Q14764, Q14643, P23396, P07900, P14618, Q5SSJ5, P52272, O75369, Q6NZI2, P35579, Q8IVF2, Q9NUU7, P42766, P15153, P39023, P63000, O14964, P22314, Q9UBG0, Q15388, P29401, P07437, P07910, P05556, Q14258, P53396, P62805, P60709, P08708, P51571, P17661, P11474, P53999, Q99832, P19338, P01903, P49327, P04075, P49368, P43487, P61978, P60866, Q14683, P21333"	197	2740	14268	1.506680499	0.021587401	0.002524757	0.001716835
BIOCARTA	h_uCalpainPathway:uCalpain and friends in Cell spread	5	2.325581395	9.44E-04	"P05556, Q13813, P15153, P63000, P68133, Q9Y490"	46	17	1623	10.37723785	0.084955689	0.088740873	0.088740873
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	13	6.046511628	0.001015252	"P05556, P35749, P63261, P15153, P60709, P63000, P56199, Q15746, Q9BPX5, P06396, P35579, P02751"	163	230	8865	3.074019739	0.228976588	0.012376406	0.010635973
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	9	4.186046512	0.001034722	"P42766, P23396, P08708, P39023, P40429, P18124, P62851, P60866, P62249"	209	188	19208	4.399674234	0.403450913	0.021299242	0.020018727
GOTERM_MF_DIRECT	GO:0019887~protein kinase regulator activity	4	1.860465116	0.001067096	"P15153, P63000, Q8WZ42"	209	19	19208	19.34827499	0.413020486	0.021299242	0.020018727
UP_KW_MOLECULAR_FUNCTION	KW-0689~Ribosomal protein	10	4.651162791	0.001080294	"P42766, P63244, P23396, P08708, P39023, P40429, P18124, P62851, P60866, P62249"	156	196	11859	3.878532182	0.059750501	0.012315346	0.010154759
INTERPRO	IPR018933:Netrin_module_non-TIMP	4	1.860465116	0.00108109	"P0C0L5, P0C0L4"	214	20	20667	19.31495327	0.637064302	0.028942333	0.027428806
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	8	3.720930233	0.001097451	"P0C0L5, P02671, P0C0L4, P00747, P01008, P08697"	163	88	8865	4.944227552	0.24504852	0.012770342	0.010974513
